# makespan tardiness
# Instance: instances/50_20_01
# Iterations: 100000, Pareto size: 20
# Nombre de solutions: 4
# Date: Mon Jan 12 10:12:49 2026
4532 42320
4643 39008
4745 38305
4568 40444
